"","IndivID","Species","CommonName","FL_cm","TL_cm","Weight_g","Sex","Date","FishingType","d13C","d15N","d34S","d34S_SD","WT.S","WT.S_SD","CN","Notes","Week","Rack","FunctionalGroup","samples","spp_biomass","group_biomass","prop_in_group","TL_cm_mean","K","AspectRatio","Loo","Winfinity","PB","QB"
"88","CSC2-2-4-S","Callinectes sapidus","Blue Crab",NA,3.7,5.31,NA,"7/26/23","Seine",-15.87,13.31,NA,NA,NA,NA,3.26020986,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"89","CSC3-2-4-S","Callinectes sapidus","Blue Crab",NA,8.7,42.67,NA,"7/26/23","Seine",-16.98,12.7,NA,NA,NA,NA,3.30685851,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"90","CSC4-2-4-S","Callinectes sapidus","Blue Crab",NA,4.2,4.74,NA,"7/26/23","Seine",-16.96,13.1,NA,NA,NA,NA,3.28359371,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"91","CSC5-2-4-S","Callinectes sapidus","Blue Crab",NA,5.8,17.09,NA,"7/26/23","Seine",-16.76,13.05,NA,NA,NA,NA,3.25963488,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"92","CSC6-2-4-S","Callinectes sapidus","Blue Crab",NA,3.8,5.38,NA,"7/26/23","Seine",-15.78,12.78,NA,NA,NA,NA,3.4130681,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"93","CSC7-2-4-S","Callinectes sapidus","Blue Crab",NA,10.6,80.08,NA,"7/26/23","Seine",-15.44,14.04,NA,NA,NA,NA,3.2178961,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"94","CSC8-2-4-S","Callinectes sapidus","Blue Crab",NA,3.6,3.15,NA,"7/26/23","Seine",-16.84,12.47,NA,NA,NA,NA,3.79252957,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"95","CSC9-2-4-S","Callinectes sapidus","Blue Crab",NA,3.4,3.55,NA,"7/26/23","Seine",-15.96,13.57,NA,NA,NA,NA,3.3024309,NA,2,4,"BlueCrabs",17,2270,2270,1,7.90588235294118,NA,NA,NA,NA,1.21,4
"96","CV1-12-1-S","Cyprinodon variegatus","Sheepshead Minnow",NA,2.9,0.44,NA,"10/4/23","Seine",-14.9,9.53,NA,NA,NA,NA,3.8,NA,12,1,"Detritivore",1,1,153,0.0065359477124183,2.9,0.75,1.40865004062653,9.6,45.5,2.64473684210526,10.9331144878902
"97","EM1-12-1-S","Etropus microstomus","Smallmouth Flounder",NA,NA,NA,NA,"10/4/23","Seine",-16.77,12.19,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",6,6,190,0.0315789473684211,4.26,1.37000000476837,0.973298013210297,13.8,26.3,4.00914111824855,16.2761391971562
"98","EM1-12-3-S","Etropus microstomus","Smallmouth Flounder",NA,4.4,0.77,NA,"10/4/23","Seine",-16.95,12.02,NA,NA,NA,NA,3.4,NA,12,3,"StructureFish",6,6,190,0.0315789473684211,4.26,1.37000000476837,0.973298013210297,13.8,26.3,4.00914111824855,16.2761391971562
"99","EM2-12-1-S","Etropus microstomus","Smallmouth Flounder",NA,4.2,0.61,NA,"10/4/23","Seine",-16.96,13.02,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",6,6,190,0.0315789473684211,4.26,1.37000000476837,0.973298013210297,13.8,26.3,4.00914111824855,16.2761391971562
"100","EM2-12-3-S","Etropus microstomus","Smallmouth Flounder",NA,4,0.57,NA,"10/4/23","Seine",-16.99,11.54,NA,NA,NA,NA,3.3,NA,12,3,"StructureFish",6,6,190,0.0315789473684211,4.26,1.37000000476837,0.973298013210297,13.8,26.3,4.00914111824855,16.2761391971562
"101","EM3-12-1-S","Etropus microstomus","Smallmouth Flounder",NA,4,0.57,NA,"10/4/23","Seine",-17,12.64,NA,NA,NA,NA,3.4,NA,12,1,"StructureFish",6,6,190,0.0315789473684211,4.26,1.37000000476837,0.973298013210297,13.8,26.3,4.00914111824855,16.2761391971562
"102","EM4-12-1-S","Etropus microstomus","Smallmouth Flounder",NA,4.7,0.93,NA,"10/4/23","Seine",-16.77,12.43,NA,NA,NA,NA,3.3,NA,12,1,"StructureFish",6,6,190,0.0315789473684211,4.26,1.37000000476837,0.973298013210297,13.8,26.3,4.00914111824855,16.2761391971562
"103","FH1-2-1-S","Fundulus heteroclitus","Mummichog",NA,6.6,2.32,NA,"7/26/23","Seine",-16.5,10.71,NA,NA,NA,NA,3.4,NA,2,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"104","FH1-2-2-S","Fundulus heteroclitus","Mummichog",NA,5.1,1.62,NA,"7/26/23","Seine",-19.56,14.28,NA,NA,NA,NA,3.3,NA,2,2,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"105","FH1-2-4-S","Fundulus heteroclitus","Mummichog",NA,5.5,2.34,NA,"7/26/23","Seine",-15.66,11.98,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"106","FH1-5-1-S","Fundulus heteroclitus","Mummichog",NA,6.3,3.06,NA,"8/17/23","Seine",-17.73,12.84,NA,NA,NA,NA,3.27291457,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"107","FH1-5-3-S","Fundulus heteroclitus","Mummichog",NA,8,6.38,NA,"8/17/23","Seine",-17.97,11.6,NA,NA,NA,NA,3.22644714,NA,5,3,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"108","FH10-2-4-S","Fundulus heteroclitus","Mummichog",NA,7.7,7.16,NA,"7/26/23","Seine",-16.49,12.65,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"109","FH10-5-1-S","Fundulus heteroclitus","Mummichog",NA,7.6,5.79,NA,"8/17/23","Seine",-16.94,10.3,NA,NA,NA,NA,3.19325512,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"110","FH2-2-1-S","Fundulus heteroclitus","Mummichog",NA,7.3,5.44,NA,"7/26/23","Seine",-17.04,13.75,NA,NA,NA,NA,3.3,NA,2,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"111","FH2-5-1-S","Fundulus heteroclitus","Mummichog",NA,7.5,6.32,NA,"8/17/23","Seine",-16.41,12.55,NA,NA,NA,NA,3.2653717,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"112","FH3-2-1-S","Fundulus heteroclitus","Mummichog",NA,7.4,5.69,NA,"7/26/23","Seine",-18.7,14.03,NA,NA,NA,NA,3.2,NA,2,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"113","FH3-2-4-S","Fundulus heteroclitus","Mummichog",NA,5.8,2.4,NA,"7/26/23","Seine",-12.73,11.39,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"114","FH3-5-1-S","Fundulus heteroclitus","Mummichog",NA,7.7,6.08,NA,"8/17/23","Seine",-15.67,13.18,NA,NA,NA,NA,3.17816509,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"115","FH4-2-1-S","Fundulus heteroclitus","Mummichog",NA,7.8,8.41,NA,"7/26/23","Seine",-17.06,12.87,NA,NA,NA,NA,3.3,NA,2,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"116","FH4-2-4-S","Fundulus heteroclitus","Mummichog",NA,6.9,5.23,NA,"7/26/23","Seine",-15.92,12.44,NA,NA,NA,NA,3.4,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"117","FH4-5-1-S","Fundulus heteroclitus","Mummichog",NA,7.1,4.9,NA,"8/17/23","Seine",-17.56,12.3,NA,NA,NA,NA,3.28597785,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"118","FH5-2-4-S","Fundulus heteroclitus","Mummichog",NA,6.4,4.02,NA,"7/26/23","Seine",-16.6,13.09,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"119","FH5-5-1-S","Fundulus heteroclitus","Mummichog",NA,8.2,8.24,NA,"8/17/23","Seine",-16.97,13.35,NA,NA,NA,NA,3.25753702,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"120","FH6-2-4-S","Fundulus heteroclitus","Mummichog",NA,6,3.51,NA,"7/26/23","Seine",-14.93,12.67,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"121","FH6-5-1-S","Fundulus heteroclitus","Mummichog",NA,7,4.25,NA,"8/17/23","Seine",-17.2,12.04,NA,NA,NA,NA,3.22859878,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"122","FH7-2-4-S","Fundulus heteroclitus","Mummichog",NA,7,5.12,NA,"7/26/23","Seine",-15.26,14.65,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"123","FH7-5-1-S","Fundulus heteroclitus","Mummichog",NA,9.2,9.05,NA,"8/17/23","Seine",-17.61,12,NA,NA,NA,NA,3.16765631,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"124","FH8-2-4-S","Fundulus heteroclitus","Mummichog",NA,7.3,6.1,NA,"7/26/23","Seine",-16.76,13.42,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"125","FH8-5-1-S","Fundulus heteroclitus","Mummichog",NA,8.7,9.39,NA,"8/17/23","Seine",-16.7,13.98,NA,NA,NA,NA,3.2929013,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"126","FH9-2-4-S","Fundulus heteroclitus","Mummichog",NA,7.3,5.82,NA,"7/26/23","Seine",-16.02,13,NA,NA,NA,NA,3.3,NA,2,4,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"127","FH9-5-1-S","Fundulus heteroclitus","Mummichog",NA,6.8,4.44,NA,"8/17/23","Seine",-16.93,11.64,NA,NA,NA,NA,3.28824934,NA,5,1,"BenthicPredators",25,705,1007,0.700099304865938,7.128,0.75,0.897476017475128,10.5,16.9,0.412695822454308,4.33969512630042
"128","FM1-12-1-S","Fundulus majalis","Striped Killifish",NA,7.3,4.56,NA,"10/4/23","Seine",-15.97,14.12,NA,NA,NA,NA,3.4,NA,12,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"129","FM1-2-1-S","Fundulus majalis","Striped Killifish",NA,4.3,0.88,NA,"7/26/23","Seine",-14.04,8.73,NA,NA,NA,NA,3.4,NA,2,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"130","FM1-2-2-S","Fundulus majalis","Striped Killifish",NA,3.8,0.59,NA,"7/26/23","Seine",-15.05,13.46,NA,NA,NA,NA,3.4,NA,2,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"131","FM1-5-1-S","Fundulus majalis","Striped Killifish",NA,3.4,0.42,NA,"8/17/23","Seine",-15.85,13.89,NA,NA,NA,NA,3.38399953,NA,5,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"132","FM1-5-2-S","Fundulus majalis","Striped Killifish",NA,4.2,0.81,NA,"8/17/23","Seine",-14.87,13.16,NA,NA,NA,NA,3.32470982,NA,5,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"133","FM2-2-1-S","Fundulus majalis","Striped Killifish",NA,9.7,10.66,NA,"7/26/23","Seine",-16.4,12.63,NA,NA,NA,NA,3.2,NA,2,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"134","FM2-2-2-S","Fundulus majalis","Striped Killifish",NA,4.8,1.13,NA,"7/26/23","Seine",-12.1,8.11,NA,NA,NA,NA,3.4,NA,2,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"135","FM2-5-1-S","Fundulus majalis","Striped Killifish",NA,4.2,0.81,NA,"8/17/23","Seine",-12.66,8.51,NA,NA,NA,NA,3.36933598,NA,5,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"136","FM3-2-1-S","Fundulus majalis","Striped Killifish",NA,11.8,21.17,NA,"7/26/23","Seine",-16.14,12.23,NA,NA,NA,NA,3.3,NA,2,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"137","FM3-2-2-S","Fundulus majalis","Striped Killifish",NA,5.7,2.53,NA,"7/26/23","Seine",-14.39,12.94,NA,NA,NA,NA,3.4,NA,2,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"138","FM3-5-1-S","Fundulus majalis","Striped Killifish",NA,5,1.58,NA,"8/17/23","Seine",-14.92,13.11,NA,NA,NA,NA,3.30465306,NA,5,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"139","FM4-2-1-S","Fundulus majalis","Striped Killifish",NA,12.3,23.1,NA,"7/26/23","Seine",-16.16,13.69,NA,NA,NA,NA,3.2,NA,2,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"140","FM4-2-2-S","Fundulus majalis","Striped Killifish",NA,5.3,1.88,NA,"7/26/23","Seine",-14.94,13.14,NA,NA,NA,NA,3.4,NA,2,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"141","FM4-5-1-S","Fundulus majalis","Striped Killifish",NA,5.8,2.45,NA,"8/17/23","Seine",-15.13,14.47,NA,NA,NA,NA,3.33288097,NA,5,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"142","FM5-2-1-S","Fundulus majalis","Striped Killifish",NA,13.5,30.15,NA,"7/26/23","Seine",-16.39,13.15,NA,NA,NA,NA,3.2,NA,2,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"143","FM5-2-2-S","Fundulus majalis","Striped Killifish",NA,5.9,2.72,NA,"7/26/23","Seine",-15.12,13.62,NA,NA,NA,NA,3.3,NA,2,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"144","FM5-5-1-S","Fundulus majalis","Striped Killifish",NA,6.9,4.28,NA,"8/17/23","Seine",-15.25,14.52,NA,NA,NA,NA,3.30293335,NA,5,1,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"145","FM6-2-2-S","Fundulus majalis","Striped Killifish",NA,9,9.22,NA,"7/26/23","Seine",-16.32,14.43,NA,NA,NA,NA,3.3,NA,2,2,"BenthicPredators",18,124,1007,0.123138033763654,6.82777777777778,0.569999992847443,0.80690199136734,19,68.6,1.19053382681482,5.19445263175295
"146","GB1-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.1,0.01,NA,"8/17/23","Seine",-17.73,14.96,NA,NA,NA,NA,3.35918229,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"147","GB10-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.9,0.05,NA,"8/17/23","Seine",-16.62,14.15,NA,NA,NA,NA,3.29731934,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"148","GB2-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.6,0.01,NA,"8/17/23","Seine",-17.26,13.66,NA,NA,NA,NA,3.31527279,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"149","GB3-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.4,0.02,NA,"8/17/23","Seine",-17.18,13.62,NA,NA,NA,NA,3.4276464,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"150","GB4-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.1,0.02,NA,"8/17/23","Seine",-17.25,13.8,NA,NA,NA,NA,3.42444172,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"151","GB5-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.4,0.03,NA,"8/17/23","Seine",-17.53,13,NA,NA,NA,NA,3.50149942,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"152","GB6-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.6,0.02,NA,"8/17/23","Seine",-16.85,13.64,NA,NA,NA,NA,3.47858259,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"153","GB7-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.8,0.01,NA,"8/17/23","Seine",-15.87,13.49,NA,NA,NA,NA,3.4128305,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"154","GB8-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.5,0.03,NA,"8/17/23","Seine",-16.91,14.22,NA,NA,NA,NA,3.30481011,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"155","GB9-5-4-S","Gobiosoma bosc","Naked Goby",NA,1.4,0.01,NA,"8/17/23","Seine",-16.46,14.13,NA,NA,NA,NA,3.31917716,NA,5,4,"StructureFish",14,3,190,0.0157894736842105,1.89285714285714,1.16999995708466,1.32,6.5,2.7,6.03719977855683,49.393390699339
"156","GS1-12-4-S","Gobiesox strumosus","Skilletfish",NA,1.5,0.07,NA,"10/4/23","Seine",-18.42,13.28,NA,NA,NA,NA,3.9,NA,12,4,"PelagicFish",1,1,2827,0.000353731871241599,1.5,0.300000011920929,0.780004978179932,8.6,8.8,4.26000016927719,24.1531206605448
"157","HH1-12-3-S","Hypsoblennius hentz","Feather Blenny",NA,6.4,3.58,NA,"10/4/23","Seine",-16.89,14.9,NA,NA,NA,NA,3.3,NA,12,3,"StructureFish",2,16,190,0.0842105263157895,7.4,0.680000007152557,1.16822004318237,10.7,12.3,0.350625003688037,4.53836838233939
"158","IO1-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.8,1.03,NA,"7/26/23","Seine",-15.58,11.86,NA,NA,NA,NA,4.00482354,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"159","IO10-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,NA,NA,NA,"7/26/23","Seine",-13.81,12.62,NA,NA,NA,NA,3.73245479,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"160","IO2-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.2,0.5,NA,"7/26/23","Seine",-13.79,13.2,NA,NA,NA,NA,3.84570032,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"161","IO3-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.5,0.89,NA,"7/26/23","Seine",-13.64,13.63,NA,NA,NA,NA,3.63202761,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"162","IO4-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,0.9,0.22,NA,"7/26/23","Seine",-14.26,11.77,NA,NA,NA,NA,4.84706275,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"163","IO5-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.3,0.59,NA,"7/26/23","Seine",-14.11,12.96,NA,NA,NA,NA,3.99859513,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"164","IO6-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1,0.22,NA,"7/26/23","Seine",-13.71,13.4,NA,NA,NA,NA,3.72046081,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"165","IO7-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.6,0.73,NA,"7/26/23","Seine",-14.05,12.48,NA,NA,NA,NA,4.15130179,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"166","IO8-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.6,0.82,NA,"7/26/23","Seine",-15.23,12.41,NA,NA,NA,NA,3.97072041,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"167","IO9-2-4-S","Ilyanassa obsoleta","Mud Snail",NA,1.3,0.58,NA,"7/26/23","Seine",-14.01,12.8,NA,NA,NA,NA,4.04370694,NA,2,4,"MudSnails",15,22,22,1,1.46428571428571,NA,NA,NA,NA,2,10
"168","LG1-12-4-S","Lutjanus griseus","Gray Snapper",NA,6.2,5.39,NA,"10/4/23","Seine",-17.42,14.32,NA,NA,NA,NA,3.3,NA,12,4,"PelagicFish",5,9,2827,0.00318358684117439,3.94,0.170000001788139,1.77716994285583,61.3909090909091,3363.99475125,3.3219913769336,2.96038341643549
"169","LG1-5-4-S","Lutjanus griseus","Gray Snapper",NA,2,0.13,NA,"8/17/23","Seine",-18.18,9.86,NA,NA,NA,NA,3.36862088,NA,5,4,"PelagicFish",5,9,2827,0.00318358684117439,3.94,0.170000001788139,1.77716994285583,61.3909090909091,3363.99475125,3.3219913769336,2.96038341643549
"170","LG2-5-4-S","Lutjanus griseus","Gray Snapper",NA,3.1,0.43,NA,"8/17/23","Seine",-17.21,11.93,NA,NA,NA,NA,3.31234101,NA,5,4,"PelagicFish",5,9,2827,0.00318358684117439,3.94,0.170000001788139,1.77716994285583,61.3909090909091,3363.99475125,3.3219913769336,2.96038341643549
"171","LG3-5-4-S","Lutjanus griseus","Gray Snapper",NA,3.7,0.83,NA,"8/17/23","Seine",-16.65,13.83,NA,NA,NA,NA,3.31825779,NA,5,4,"PelagicFish",5,9,2827,0.00318358684117439,3.94,0.170000001788139,1.77716994285583,61.3909090909091,3363.99475125,3.3219913769336,2.96038341643549
"172","LG4-5-4-S","Lutjanus griseus","Gray Snapper",NA,4.7,1.81,NA,"8/17/23","Seine",-16.47,14.42,NA,NA,NA,NA,3.28662125,NA,5,4,"PelagicFish",5,9,2827,0.00318358684117439,3.94,0.170000001788139,1.77716994285583,61.3909090909091,3363.99475125,3.3219913769336,2.96038341643549
"173","LX1-2-1-S","Leiostomus xanthurus","Spot",11,11.5,19.85,NA,"7/26/23","Seine",-14.79,11.54,3.73,0.78,1.311,0.017,3.1,NA,2,1,"PredatorFish",5,154,294,0.523809523809524,9.82,0.560000002384186,1.54115998744965,27.3333333333333,258.274653333333,1.1119576766918,3.47083815296188
"174","LX1-2-2-S","Leiostomus xanthurus","Spot",8.1,8.5,7.43,NA,"7/26/23","Seine",-16.64,13.12,NA,NA,NA,NA,3.2,NA,2,2,"PredatorFish",5,154,294,0.523809523809524,9.82,0.560000002384186,1.54115998744965,27.3333333333333,258.274653333333,1.1119576766918,3.47083815296188
"175","LX2-2-1-S","Leiostomus xanthurus","Spot",12.1,13,28.41,NA,"7/26/23","Seine",-20.34,13.72,7.64,0.79,1.213,0.015,3.1,NA,2,1,"PredatorFish",5,154,294,0.523809523809524,9.82,0.560000002384186,1.54115998744965,27.3333333333333,258.274653333333,1.1119576766918,3.47083815296188
"176","LX2-2-2-S","Leiostomus xanthurus","Spot",7.9,8.3,8.09,NA,"7/26/23","Seine",-16.69,14.34,NA,NA,NA,NA,3.2,NA,2,2,"PredatorFish",5,154,294,0.523809523809524,9.82,0.560000002384186,1.54115998744965,27.3333333333333,258.274653333333,1.1119576766918,3.47083815296188
"177","LX3-2-2-S","Leiostomus xanthurus","Spot",7.4,7.8,6.51,NA,"7/26/23","Seine",-16.23,13.23,NA,NA,NA,NA,3.2,NA,2,2,"PredatorFish",5,154,294,0.523809523809524,9.82,0.560000002384186,1.54115998744965,27.3333333333333,258.274653333333,1.1119576766918,3.47083815296188
"178","MC1-12-1-S","Mugil curema","White Mullet",13,15.9,41.14,NA,"10/4/23","Seine",-17.24,3.71,NA,NA,NA,NA,3.3,NA,12,1,"Detritivore",4,152,153,0.993464052287582,14.7,0.140000000596046,1.90961003303528,38.025,870.323466666667,0.238357665248378,0.885916837662166
